key,translation,locale
mail.trans.footer.shop_phone,+49 (0) 30 208 498 351,de_DE
mail.trans.footer.shopping_experience,Enjoy your shopping experience.,en_US
mail.trans.footer.shopping_experience,Genieße das Shopping mit uns.,de_DE
mail.trans.footer.shop_zip_code,10115,en_US
mail.trans.footer.shop_zip_code,10115,de_DE
mail.trans.footer.your_team,Your Spryker team!,en_US
mail.trans.footer.your_team,Dein Spryker Team!,de_DE
mail.trans.gift_card_delivery.subtitle,Your gift card code is,en_US
mail.trans.gift_card_delivery.subtitle,Dein Geschenkgutschein-Code lautet,de_DE
mail.trans.gift_card_delivery.title,"Dear customer, thank you for purchasing a gift card in our shop.",en_US
mail.trans.gift_card_delivery.title,Hallo! Vielen Dank für den Kauf eines Geschenkgutscheins in unserem Shop.,de_DE
mail.trans.gift_card_usage.subtitle,Your gift card code is,en_US
mail.trans.gift_card_usage.subtitle,Dein Geschenkgutschein-Code lautet,de_DE
mail.trans.gift_card_usage.title,You just used a gift card!,en_US
mail.trans.gift_card_usage.title,Geschenkgutschein wurde gerade benutzt!,de_DE
mail.trans.header.shop_name,Spryker Shop,en_US
mail.trans.header.shop_name,Spryker Shop,de_DE
mail.trans.newsletter_subscribed.subtitle,We will do our best to deliver the most relevant and exciting news and updates.,en_US
mail.trans.newsletter_subscribed.subtitle,"Wir werden unser Bestes tun, um dir die relevantesten und aufregendsten Nachrichten und Updates zu liefern.",de_DE
mail.trans.newsletter_subscribed.title,We are thrilled you have signed up for our newsletter.,en_US
mail.trans.newsletter_subscribed.title,"Wir freuen uns, dass du dich für unseren Newsletter angemeldet hast.",de_DE
mail.trans.newsletter_unsubscribed.subtitle,Your email address has been unsubscribed from Spryker Shop newsletter. You can always manage your subscription in your customer profile.,en_US
mail.trans.newsletter_unsubscribed.subtitle,"Deine E-Mail-Adresse wurde vom Spryker Shop Newsletter abgemeldet, aber du kannst dein Abo jederzeit in deinem Konto verwalten.",de_DE
mail.trans.newsletter_unsubscribed.title,Sorry to see you go...,en_US
mail.trans.newsletter_unsubscribed.title,"Es ist schade, dass du gehst...",de_DE
mail.trans.order.billing_address,Billing address,en_US
mail.trans.order.billing_address,Rechnungsadresse,de_DE
mail.trans.order.delivery_address,Delivery address,en_US
mail.trans.order.delivery_address,Lieferadresse,de_DE
mail.trans.order.delivery_method,Shipment method,en_US
mail.trans.order.delivery_method,Versandart,de_DE
mail.trans.order.discounts_total,Discounts,en_US
mail.trans.order.discounts_total,Rabatt,de_DE
mail.trans.order.grand_total,Grand Total,en_US
mail.trans.order.grand_total,Gesamtsumme,de_DE
mail.trans.order.order_date,Order date,en_US
mail.trans.order.order_date,Bestelldatum,de_DE
mail.trans.order.order_details,Order details,en_US
mail.trans.order.order_details,Bestellung,de_DE
mail.trans.order.order_reference,Order reference,en_US
mail.trans.order.order_reference,Bestellnummer,de_DE
mail.trans.order.quantity,Qty,en_US
mail.trans.order.quantity,Anzahl,de_DE
mail.trans.order.requested_delivery_date,Requested delivery date,en_US
mail.trans.order.requested_delivery_date,Gewünschtes Lieferdatum,de_DE
mail.trans.order.shipment_costs_total,Shipment costs (total),en_US
mail.trans.order.shipment_costs_total,Lieferkosten (gesamt),de_DE
mail.trans.order.shipment_for_number.part1,Shipment,en_US
mail.trans.order.shipment_for_number.part1,Lieferung,de_DE
mail.trans.order.shipment_for_number.part2,of,en_US
mail.trans.order.shipment_for_number.part2,von,de_DE
mail.trans.order.subtotal,Subtotal,en_US
mail.trans.order.subtotal,Zwischensumme,de_DE
mail.trans.order.taxes,Taxes,en_US
mail.trans.order.taxes,Steuern,de_DE
mail.trans.order_confirmation.subtitle,"We are writing to let you know that we recieved your order. You can expect a shipping confirmation by e-mail as soon as the order has been sent. We hope you like your order, but if you change your mind, please return it within 14 days.",en_US
mail.trans.order_confirmation.subtitle,"Wir haben deine Bestellung erhalten. Du erhälst von uns eine Versandbestätigung per E-Mail, sobald die Bestellung verschickt wurde. Wir hoffen, dass dir deine Bestellung gefällt. Falls du deine Meinung änderst, kannst du deine Artikel innerhalb von 14 Tagen zurückschicken.",de_DE
mail.trans.order_confirmation.title,Thank you for shopping at Spryker Shop!,en_US
mail.trans.order_confirmation.title,Vielen Dank für deinen Einkauf im Spryker Shop!,de_DE
mail.trans.restore_password.change_password,Change password,en_US
mail.trans.restore_password.change_password,Passwort ändern,de_DE
mail.trans.restore_password.subtitle,"Somebody has requested a new password for your Spryker Back Office account. If it was not you, please ignore this email. If it was you, please follow the instructions in  the button bellow",en_US
mail.trans.restore_password.subtitle,"Es wurde ein neues Passwort für dein Spryker Shop-Konto angefordert. Wenn du es nicht warst, kannst du diese E-Mail ignorieren. Wenn du es warst, klicke bitte den Knopf unten an:",de_DE
mail.trans.restore_password.title,New password for your Spryker Back Office account,en_US
mail.trans.restore_password.title,Neues Passwort für dein Spryker Back Office-Konto,de_DE
mail.trans.order_shipped.title,Your order is on its way!,en_US
mail.trans.order_shipped.title,Deine Bestellung ist unterwegs!,de_DE
mail.trans.company_status.title,The status of your company has been changed to,en_US
mail.trans.company_status.title,Der Status deines Unternehmens wurde geändert auf,de_DE
mail.trans.customer_registration.confirmation_link,Validate your email address,en_US
mail.trans.customer_registration.confirmation_link,Bestätigen Sie Ihre E-Mail-Adresse,de_DE
customer.error.confirm_email_link.invalid_or_used,This email verification link is invalid or has been already used.,en_US
customer.error.confirm_email_link.invalid_or_used,Dieser E-Mail-Verifizierungslink ist ungültig oder wurde bereits verwendet.,de_DE
customer.authorization.validate_email_address,"Almost there! We send you an email to validate your email address. Please confirm it to be able to log in.",en_US
customer.authorization.validate_email_address,"Fast dort! Wir senden Ihnen eine E-Mail, um Ihre E-Mail-Adresse zu bestätigen. Bitte bestätigen Sie dies, um sich anmelden zu können.",de_DE
customer.authorization.invalid_account,"If this E-mail address is already in use, you will receive a password reset link. Otherwise, you must first validate your E-mail address to finish registration. Please check your E-mail.",en_US
customer.authorization.invalid_account,"Wenn die E-Mail bereits genutzt wird, werden Sie einen Passwortresetlink erhalten. Wenn nicht dann müssen Sie erst Ihre Emailadresse verifizieren. Bitte prüfen Sie ihre Email.",de_DE
password.weak,Weak,en_US
password.weak,Schwach,de_DE
password.medium,Medium,en_US
password.medium,Mittel,de_DE
password.strong,Strong,en_US
password.strong,Stark,de_DE
password.very_strong,Very strong,en_US
password.very_strong,Sehr stark,de_DE
password.message,Try lengthening password or adding numbers or symbols.,en_US
password.message,Versuchen Sie es zu verlängern oder Zahlen oder Symbole hinzuzufügen.,de_DE
customer.password.error.deny_list,"This password is considered common. Please use another one.",en_US
customer.password.error.deny_list,"Dieses Passwort ist zu allgemein. Bitte ein neues Passwort eingeben.",de_DE
customer.password.error.sequence,"You repeated the same character too many times.",en_US
customer.password.error.sequence,"Es wurde zu oft das gleiche Zeichen verwendet.",de_DE
customer.password.error.character_set,"Password must contain at least 1 character of each allowed character group: upper case, lower case, digit and a special character.",en_US
customer.password.error.character_set,"Passwort muss mindestens 1 Zeichen von jeder erlaubten Zeichengruppe enthalten: Großschreibung, Kleinschreibung, Zahl und ein Sonderzeichen.",de_DE
error.429,Zu viele Anfragen,de_DE
error.429,Too Many Requests,en_US
security_blocker_page.error.account_blocked,"Too many log in attempts from your address. Please wait %minutes% minutes before trying again.",en_US
security_blocker_page.error.account_blocked,"Warten Sie bitte %minutes% Minuten, bevor Sie es erneut versuchen.",de_DE
security_blocker_backoffice_gui.error.account_blocked,"Too many log in attempts from your address. Please wait %minutes% minutes before trying again.",en_US
security_blocker_backoffice_gui.error.account_blocked,"Warten Sie bitte %minutes% Minuten, bevor Sie es erneut versuchen.",de_DE
agent_page.error.customer_already_logged_in,"Sie sind bereits als Kunde angemeldet. Bitte loggen Sie sich zuerst aus und fahren Sie dann fort",de_DE
agent_page.error.customer_already_logged_in,"You are already logged in as customer, please logout first, then proceed",en_US
customer.login.remember_me,"Remember me",en_US
customer.login.remember_me,"Behalte mich in Erinnerung",de_DE
sales-order-threshold.hard-minimum-threshold.us.usd.message,You should add items for {{threshold}} to pass a recommended threshold. You can't proceed with checkout,en_US
sales-order-threshold.hard-maximum-threshold.us.usd.message,The cart value cannot be higher than {{threshold}}. Please remove some items to proceed with the order,en_US
sales-order-threshold.soft-minimum-threshold.us.usd.message,"You need to add items for {{threshold}} to pass a recommended threshold, but if you want can proceed to checkout.",en_US
countries.iso.US,United States of America,en_US
store_widget.switcher.store,Store:,en_US
store_widget.switcher.store,Shop:,de_DE
product_bundle_product_detail_page_items_list_widget.title.bundle_includes,Bundle includes,en_US
product_bundle_product_detail_page_items_list_widget.title.bundle_includes,Bündel beinhaltet,de_DE
product_configuration.checkout.validation.error.is_not_complete,"Product configuration is not completed.",en_US
product_configuration.checkout.validation.error.is_not_complete,"Die Produktkonfiguration ist nicht abgeschlossen.",de_DE
product_configuration_widget.configure,Configure,en_US
product_configuration_widget.configure,Konfigurieren,de_DE
product_configuration_widget.complete,"Configuration complete!",en_US
product_configuration_widget.complete,"Konfiguration abgeschlossen!",de_DE
product_configuration_widget.not_complete,"Configuration is not complete.",en_US
product_configuration_widget.not_complete,"Die Konfiguration ist nicht abgeschlossen.",de_DE
product_configuration_widget.quote_not_valid,"This cart can't be processed. Please configure items inside the cart.",en_US
product_configuration_widget.quote_not_valid,"Dieser Warenkorb kann nicht bearbeitet werden. Bitte konfigurieren Sie Artikel im Warenkorb.",de_DE
product_configurator_gateway_page.source_type_not_blank,"Source is required parameter",en_US
product_configurator_gateway_page.source_type_not_blank,"Source ist erforderlicher Parameter",de_DE
product_configurator_gateway_page.sku_not_blank,"Product SKU is required parameter",en_US
product_configurator_gateway_page.sku_not_blank,"Produkt-SKU ist ein erforderlicher Parameter",de_DE
product_configurator_gateway_page.quantity_required,"Quantity is required parameter",en_US
product_configurator_gateway_page.quantity_required,"Menge ist Parameter erforderlich",de_DE
product_configuration.error.availability.failed,The product has an availability of %availability%.,en_US
product_configuration.error.availability.failed,Das Produkt hat eine Verfügbarkeit von %availability%.,de_DE
product_configuration.quote_request.validation.error.incomplete,You must finish the configuration of the products to validate the quote.,en_US
product_configuration.quote_request.validation.error.incomplete,"Sie müssen die Konfiguration der Produkte abschließen, um das Angebot zu validieren.",de_DE
store.validation.store_not_found,"Store not found",en_US
store.validation.store_not_found,"Store nicht gefunden",de_DE
push_notification.validation.error.push_notification_provider_not_found,The push notification provider was not found.,en_US
push_notification.validation.error.push_notification_provider_not_found,Der Push-Benachrichtigungsanbieters wurde nicht gefunden.,de_DE
push_notification.validation.error.push_notification_not_found,Push notification not found.,en_US
push_notification.validation.error.push_notification_not_found,Push-Nachricht nicht gefunden.,de_DE
push_notification.validation.error.wrong_group_name,Wrong group name.,en_US
push_notification.validation.error.wrong_group_name,Falscher Gruppenname.,de_DE
push_notification.validation.error.push_notification_already_exists,Push notification subscription already exists.,en_US
push_notification.validation.error.push_notification_already_exists,Das Abonnement für Push-Benachrichtigungen existiert bereits.,de_DE
push_notification.validation.error.locale_not_found,Provided locale not found.,en_US
push_notification.validation.error.locale_not_found,Bereitgestellte Sprache nicht gefunden.,de_DE
push_notification_web_push_php.validation.error.invalid_payload_structure,Invalid payload structure.,en_US
push_notification_web_push_php.validation.error.invalid_payload_structure,Ungültige Nutzlaststruktur.,de_DE
push_notification_web_push_php.validation.error.payload_length_exceeded,The maximum payload length exceeded.,en_US
push_notification_web_push_php.validation.error.payload_length_exceeded,Die maximale Länge der Nutzlast wurde überschritten.,de_DE
